handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_450e6170-ad4a-ef93-2a69-7ca7f7f09068,Product,"DENTE91 Cool Mint Mouthwash| Pack Of 1 | Sugar-Free, Alcohol-Free, No Burning Se","Discover the refreshing power of DENTE91 Cool Mint Mouthwash, designed for a superior oral care routine at Dentaltourismclinicsindia. This pack of 1 mouthwash is sugar-free and alcohol-free, ensuring no burning sensation while maintaining optimal oral health. Trustworthy and effective, it aligns perfectly with our commitment to providing top-tier dental services. Ideal for patients seeking gentle yet effective mouth cleansing, it complements our full range of dental treatments. Visit us to experience the ultimate in dental care with products that enhance your smile.",b6120a_fc61cbdcf9d34ce8bc4d0f573f5e165d~mv2.jpg;b6120a_a44d5788dfd041e8b826eee4ddc340f5~mv2.jpg;b6120a_f99d346131e6446498e9b47d08f43851~mv2.jpg;b6120a_86af14109fc542909bac98a289323236~mv2.jpg,Mouth Washes;Antiseptic/ Therapeutic Mouthwash;Herbal Ayurvedic Mouthwash;Sensitive Mouthwash,,,199.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62f0e0f6-d991-904b-a2a2-cd969d1bf72b,Product,"HIMALAYA Active Fresh Mint Mouthwash-No Alcohol-Whiter Teeth,12hr Protection","Experience the refreshing feel of HIMALAYA Active Fresh Mint Mouthwash, designed exclusively for maintaining whiter teeth and providing 12-hour protection without the harshness of alcohol. This mouthwash is ideal for discerning clients of Dentaltourismclinicsindia who value both oral health and a radiant smile. Infused with natural mint, it delivers long-lasting freshness while supporting the comprehensive dental care provided by our experts. Trust our professional-grade solutions for your dental hygiene, ensuring confidence in every smile. Enhance your oral care routine with the gentle yet effective mint mouthwash choice at Dentaltourismclinicsindia.",b6120a_e0d101bf349847f2be32e6c2321f7ba9~mv2.webp;b6120a_f5c387c1e2c84fd1be95913b1cd69b59~mv2.webp;b6120a_cb1f6d8d1b0745f2b77be63d916d0575~mv2.webp;b6120a_0caed3cefb314063a7c6eeea08096fb2~mv2.webp;b6120a_7de246b2a5dd479ea503ab3af0203c1e~mv2.webp,Mouth Washes;Antiseptic/ Therapeutic Mouthwash;Whitening mouthwash;Herbal Ayurvedic Mouthwash,,,140.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fbe6f39f-add9-116b-2a58-5d395c092c5c,Product,"Listerine Original Mouthwash Liquid, Removes 99.9% Germs, 500ml (Pack of 1)","Experience unparalleled oral care with Listerine Original Mouthwash Liquid, designed to remove 99.9% of germs for a healthier smile. At Dentaltourismclinicsindia, we prioritize your dental well-being by offering top-rated products that enhance your oral hygiene routine. The 500ml pack guarantees long-lasting freshness and comprehensive germ protection. Trust in our expertise to provide you with solutions that reflect our commitment to excellence in dental care. Enhance your dental tourism journey with premium products from a name you can trust.",b6120a_41cb9b419a974addaa3594e03304d7a4~mv2.webp;b6120a_c1fc21661f834a8281c2959fa2616879~mv2.jpg;b6120a_edda88e8c27d48cc8b955f24dbbd1df0~mv2.jpg;b6120a_b52a7b585c8a4f41beb20710dac757ec~mv2.jpg;b6120a_991752ba903541f99ee2080f616fde0f~mv2.jpg;b6120a_6582ba5b80f54b23a8652c324b21c8ed~mv2.jpg,Mouth Washes;Alcohol- free Mouthwash,,,355.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ee066091-53d7-626a-e410-3ad7fd727ee5,Product,Listerine® Total Care Mild Taste 500ml,"Discover a fresh approach to oral health with Listerine® Total Care Mild Taste 500ml, now available at Dentaltourismclinicsindia. This premium mouthwash provides comprehensive oral care by reducing plaque, strengthening teeth, and ensuring long-lasting fresh breath—all while offering a milder taste for sensitive mouths. Designed to align with our commitment to top-notch dental services, Listerine® Total Care enhances your oral hygiene regimen, making it an ideal addition for patients seeking complete dental wellness. Trust Dentaltourismclinicsindia to bring you the best in dental care products and services.",b6120a_b0295b76bc5a494386f3011c1a4f422f~mv2.jpg;b6120a_5f481a1757ff4926a4784bda60086116~mv2.jpg;b6120a_53ae03f1d34e4e0fa29940400b140644~mv2.jpg;b6120a_6c1f6cced0904629bbd48a5612dbd9d0~mv2.jpg;b6120a_02058198cac7471193ffb066095bccbe~mv2.jpg,Mouth Washes,,,400.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_530aae31-d4f6-945f-cd46-4a687854e539,Product,listerine cool mint antiseptic mouthwash,"Discover the refreshing power of Listerine Cool Mint Antiseptic Mouthwash at Dentaltourismclinicsindia. Our dental center recommends this top-tier mouthwash for its ability to kill 99.9% of germs, reducing plaque and ensuring long-lasting fresh breath. Experience the perfect addition to your oral hygiene routine, seamlessly complementing our professional dental services. Trust in Listerine Cool Mint to maintain your oral health between visits.",b6120a_7fefd463bc0a4bb59ed42a07c44b0a99~mv2.jpg,Mouth Washes;Antiseptic/ Therapeutic Mouthwash;Whitening mouthwash;Cosmetic Mouthwash,,,544.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_30e1ff26-2285-da8f-008c-e6ca8f844463,Product,"Colgate Plax Mouthwash - Peppermint, 500ml Bottle","Experience the refreshing power of Colgate Plax Mouthwash - Peppermint in a 500ml bottle, now available at Dentaltourismclinicsindia. Formulated to eliminate up to 99.9% of germs, this mouthwash offers superior oral hygiene and long-lasting fresh breath, an essential addition to your daily dental care routine. At Dentaltourismclinicsindia, we prioritize your overall oral health with our top-notch dental services and curated solutions. Choose Colgate Plax Peppermint Mouthwash to complement our comprehensive care and maintain a sparkling smile. ",b6120a_a7e31046d9f04791a6ac24b0420972ea~mv2.jpg,Mouth Washes;Whitening mouthwash;Sensitive Mouthwash;Cosmetic Mouthwash;Alcohol- free Mouthwash,,,210.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54de0ac6-6e9e-f690-54ac-df122e13fc30,Product,"Plastic Tongue Cleaner for Fresh People of India for Adult & Children, Tongue Sc","Experience a cleaner, fresher mouth with our Plastic Tongue Cleaner – designed for both adults and children in India. At Dentaltourismclinicsindia, we prioritize your oral hygiene and well-being. Our tongue cleaner efficiently removes bacteria, enhancing your oral health between dental visits. Trust our expertise and commitment to quality care for a healthier smile every day. Visit us to explore more innovative dental solutions for your family's needs.",b6120a_c33522a7c398421fa5c7fbdccb755a97~mv2.jpg;b6120a_21284af9790d4b36af2f1cf5a63cda10~mv2.jpg;b6120a_1e9f4d7681794cc79f921bc66d7dc503~mv2.jpg;b6120a_b1faafd0a46b47eebd7c47598e6683ba~mv2.jpg;b6120a_81c3d59446294431bf566db1aeb427fc~mv2.jpg,Tongue Cleaner;Plastic tongue cleaner,,,499.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4576f591-687c-ed6c-fd41-37c482094338,Product,Alisha Copper Tongue Cleaner,"Enhance your oral hygiene regimen with the Alisha Copper Tongue Cleaner, available at Dentaltourismclinicsindia. Crafted from pure copper, this tongue cleaner helps remove bacteria, toxins, and plaque, ensuring fresher breath and improved taste sensitivity. As a key component of our holistic dental care services, the Alisha Copper Tongue Cleaner underlines our commitment to promoting exceptional oral health through quality products. Trust in our expertise and dedication to provide you with tools that elevate your dental care routine. Visit us to experience the synergy of traditional wisdom and advanced dental care.",b6120a_32b9a301044a4208980e4d85871e2188~mv2.webp;b6120a_4a87331fbcee439196748060918ecefa~mv2.webp;b6120a_bc447ea153f546dba65ab30fa2277200~mv2.webp;b6120a_d1b93bbbc12f46efb1155d56a6bb054f~mv2.webp,Tongue Cleaner;Metal Tongue Cleaners,,,65.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d067f0c8-7e24-c9b8-4708-72b99422c00c,Product,Matra Copper Tongue Cleaner Scraper for Optimal Oral Hygiene & Digestive Health,"At Dentaltourismclinicsindia, we understand the importance of comprehensive oral care, which is why we're proud to offer the Matra Copper Tongue Cleaner Scraper. Crafted from pure copper, this tool is essential for maintaining optimal oral hygiene and digestive health by effectively removing bacteria and toxins from the tongue. Experience a fresher breath and enhanced taste sensations with this easy-to-use scraper, designed with your well-being in mind. Our commitment to superior dental health is reflected in every product we recommend. Enhance your daily oral routine with the trusted quality of Matra.",b6120a_4151b28ca88d4616b7f8156aa8889885~mv2.jpg;b6120a_cd6c07447570444787c0276389cdd398~mv2.jpg;b6120a_b4cbcc14b3694b8e86c944198810854e~mv2.jpg;b6120a_ad4a8806c78d4317853e73a509420a88~mv2.jpg;b6120a_121e07a7b0cb4f92a8bb900859479c69~mv2.jpg;b6120a_79a1fd0e73d249e99faa065b15d97235~mv2.jpg,Tongue Cleaner;Metal Tongue Cleaners,,,341.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5640a6bc-de52-bac6-df2e-1f0713c56618,Product,Copper & Stainless Steel Tongue Cleaners,"At Dentaltourismclinicsindia, we understand the importance of comprehensive oral hygiene for our patients. Our premium Copper & Stainless Steel Tongue Cleaners are designed to effectively remove bacteria and debris, promoting fresh breath and a healthier mouth. Embrace the natural antibacterial properties of copper and the durability of stainless steel, making these tongue cleaners a must-have for maintaining your overall oral health. Trust our expertise in dental care to bring you quality products that complement our top-notch services. Invest in your dental hygiene routine with confidence and experience the benefits today.",b6120a_968fb49789b0412b95d75fbb832495ec~mv2.webp;b6120a_0c8ee023b00b4639b4c1dc529f1dac7e~mv2.webp;b6120a_a95013bad85f4c1198403756b76218a1~mv2.webp;b6120a_827008b6c44e4be2b6ff87e9523843e9~mv2.webp;b6120a_1bfe6d0af1e94cf98a72f948689c53ee~mv2.webp;b6120a_1945dc52ae50481d8df0c0bef61dfdde~mv2.webp;b6120a_4829237c4bcb43e78bfd5500347fa3e1~mv2.webp,Tongue Cleaner;Metal Tongue Cleaners,,,429.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f55710fd-43d8-14a2-af64-02e1b3b06f5f,Product,Iodine Potassium Iodide Tannic acid Alum Thymol Menthol Camphor Gum paint,"Discover the superior solution with our Iodine Potassium Iodide Tannic acid Alum Thymol Menthol Camphor Gum paint, available at Dentaltourismclinicsindia. This powerful and effective combination is crafted to ensure optimal oral hygiene and health, catering specifically to your dental needs. Ensure reliability and trust with our meticulously formulated product that aligns with the high-quality services and values of Dentaltourismclinicsindia. Suitable for a range of dental applications, this product is an essential part of maintaining a healthy smile. Enhance your dental care regimen and experience excellent results with our professional-grade solution.",b6120a_4ae50411281142d084e78abce56dadee~mv2.webp,Gum Paints,,,90.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_153036c8-4f4b-cbe9-e14a-d2a4259a1c3a,Product,Ayurvedic Dental Gum Paint 5ml Contain:- Lavang Tel 170mg,"Experience natural healing with our Ayurvedic Dental Gum Paint, exclusively available at Dentaltourismclinicsindia. Crafted with Lavang Tel 170mg, this potent formulation is designed to soothe and strengthen your gums, providing a holistic approach to oral care. As part of our commitment to integrating traditional healing with modern dental practices, this product not only promotes dental health but also enhances your overall well-being. Trust Dentaltourismclinicsindia to offer effective, natural solutions tailored to your dental needs. Achieve a healthier smile naturally with our Ayurvedic Dental Gum Paint.",b6120a_6f53a3cef5fc462b9482c1b05146cbf4~mv2.webp;b6120a_f095701d9eda4ee5a7e3827ae9bf7e69~mv2.webp,Gum Paints,,,75.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e232f7d-a862-c744-a739-7fe203cd0270,Product,"TANNIC ACID,ZINC CHLORIDE,CETRIMIDE & LIGNOCAINE AXONI-DENT","Discover the advanced formulation of TANNIC ACID, ZINC CHLORIDE, CETRIMIDE & LIGNOCAINE AXONI-DENT, designed to enhance your dental care experience at Dentaltourismclinicsindia. Our specialized blend ensures optimal antiseptic protection, effective pain relief, and superior oral hygiene, aligning perfectly with our commitment to excellence in dental health. Ideal for both preventive care and post-treatment recovery, it supports our core mission of delivering top-tier dental tourism services. Trust in our professional team to provide cutting-edge solutions that cater to your unique dental needs. Experience dental care that values your well-being and promotes enduring oral health.",b6120a_491882da46cd485e8b0ea94f81202eae~mv2.webp;b6120a_40a13027cef947a49faa145096778144~mv2.webp,Gum Paints,,,79.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e4757db7-6f84-c2a9-8d04-784c63311d66,Product,Ovident Gum Paint,"Discover the perfect solution for maintaining healthy gums with Ovident Gum Paint at Dentaltourismclinicsindia. This efficacious product is formulated to soothe gum irritation and promote optimal oral health, aligning seamlessly with our commitment to premier dental care. Ideal for patients looking for reliable gum protection, Ovident Gum Paint exemplifies our high standards. Trust our dental experts to recommend the best in oral health products, ensuring your gums stay healthy and your smile stays bright. Visit us to experience unparalleled dental solutions tailored to your needs.",b6120a_f28d39dd1913404d8ecdf0d436deb6fc~mv2.jpg,Gum Paints,,,85.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fb4eb3b-77e7-8858-c269-4d972dd35ae5,Product,"Pepsodent Kids Toothpaste, Strawberry Flavour, Cavity & Enamel Protection, 45G","Introducing Pepsodent Kids Toothpaste, Strawberry Flavour, Cavity & Enamel Protection, 45G – the perfect companion for your child's dental hygiene. Specially formulated with cavity and enamel protection, this delightful strawberry-flavored toothpaste makes brushing fun and effective. At Dentaltourismclinicsindia, we value your child's oral health, ensuring only the best products are recommended. Trust in Pepsodent to help maintain those precious smiles, while you enjoy our comprehensive dental services. Make dental care a joyful routine at Dentaltourismclinicsindia.",b6120a_3862b2e887e8485eabc19b1aea97b7b9~mv2.jpg;b6120a_be7d1878651c48ea8248e16664300c8c~mv2.jpg;b6120a_856baaf7d85041aabab5e2508232be8d~mv2.jpg;b6120a_c205cba4fc6e44dd9a5ac0a14828666a~mv2.jpg;b6120a_0bfb26bda37045e18b876c38196b71a0~mv2.jpg;b6120a_80cf49cbd8bd4d61825f83ca6cb3f890~mv2.jpg,Tooth paste;Kids Toothpaste,,,285.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7648b3e1-bf58-5380-e5e6-c19c92fc4d0b,Product,Close Up Toothpaste | Long lasting 18 Hours Of Fresh Breath & White Teeth - 600g,"Discover the secret to a radiant smile and long-lasting freshness with Close Up Toothpaste. Offering up to 18 hours of fresh breath and visibly whiter teeth, this 600g pack ensures comprehensive dental care. At Dentaltourismclinicsindia, we aim to provide quality dental solutions that enhance your oral health and confidence. Experience unparalleled freshness and sparkling teeth while enjoying our top-tier dental services during your visit to India. Trust our expertise and Close Up Toothpaste for a dazzling smile every day.",b6120a_49f5ce4e66ba4c48986de38544c5b45c~mv2.jpg;b6120a_d1d76e01b87a4751b2c4ff3ae5ba0d4f~mv2.jpg;b6120a_fe4f829a7b874f6f95e45fc6f607a8c8~mv2.jpg;b6120a_20ba6f7f23874da890000c5cf7ca3978~mv2.jpg;b6120a_61f57dde807949ffb12c23a6ecc85e7f~mv2.jpg;b6120a_4225d85cb0cb4f93a091f0a253160601~mv2.jpg,Tooth paste;Whitening tooth paste;Gel Toothpaste;Regular/ family Toothpaste,,,472.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6884a54e-0549-0c46-ca77-0942717a339e,Product,Oral B Toothpaste Pro Expert All Around Clean Mint 75ml,"Experience comprehensive dental care with Oral B Toothpaste Pro Expert All Around Clean Mint 75ml, available at Dentaltourismclinicsindia. This expertly formulated toothpaste provides advanced protection against common dental issues such as cavities, gum problems, and enamel erosion. With its refreshing mint flavor, it ensures a clean and fresh feeling after every brush, enhancing your oral hygiene routine. At Dentaltourismclinicsindia, we commit to offering top-tier dental solutions to our valued patients, and this product is no exception. Choose Oral B Toothpaste Pro Expert for an all-round, expert-level clean.",b6120a_63f958ace2864f918009ec8a0c110cb5~mv2.jpg;b6120a_2f4cacf96a09499ab4cccbc215d148b0~mv2.jpg;b6120a_39d840686cd44c46a1155c67af9b2ee0~mv2.jpg,Tooth paste,,,746.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3674559-cac0-b439-39ba-017dc3afecf3,Product,"Himalaya Herbals Complete Care Plaque Removal Toothpaste, 80g","Experience superior dental care with Himalaya Herbals Complete Care Plaque Removal Toothpaste, 80g, now available at Dentaltourismclinicsindia. Formulated with botanical extracts, this toothpaste effectively fights plaque and nourishes your gums, ensuring a healthier, brighter smile. Aligned with our commitment to holistic dental wellness, this product integrates seamlessly with our comprehensive range of services designed to meet all your oral health needs. Trust in a blend of traditional herbal wisdom and innovative dental care to enhance your smile naturally. Visit Dentaltourismclinicsindia to make the most of our expert care and premier dental solutions.",b6120a_8847111c6ec141ada02b88f8404ccc97~mv2.jpg;b6120a_6dd46a9f58c24d11a31723a780ac6bfc~mv2.jpg;b6120a_6d2c00a7dca940e5a1a85b64887caf1d~mv2.jpg;b6120a_ff81ba585bb5457b8badca8c38fb8867~mv2.jpg;b6120a_8c9c2eddd79d4d7187483eb3a9c3d0dc~mv2.jpg,Tooth paste;Herbal/ Ayurvedic toothpaste,,,59.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
